BIZ_NO,END_DATE,STRT_DATE,CLSBZ_GB,STAT_OCR_DATE
3018528058,99991231,20200731,3,20190805
3018528058,20190829,20190827,3,20190805
3038511077,99991231,20210430,3,20210430
3118507614,99991231,20220105,3,20220105
3118508063,99991231,20220426,3,20220426
3128525594,99991231,20200731,3,20190131
3128526292,99991231,20210630,3,20210630
3128528887,99991231,20200731,3,20190630
3128531567,99991231,20200731,3,20191231
3128533551,99991231,20200731,3,20200410
3128534128,99991231,20200826,3,20200818
3148509625,99991231,20201031,3,20201031
3148522609,99991231,20210331,3,20210331
3168502083,99991231,20210930,3,20210930
4028516758,99991231,20200731,3,20191231
4038512338,99991231,20200731,3,20190102
4038512788,99991231,20211108,3,20211108
4088510728,99991231,20210120,3,20210120
4108518460,99991231,20200731,3,20181231
4118507457,99991231,20200731,3,20200318
4118513982,99991231,20210405,3,20210405
4168505298,99991231,20210222,3,20210222
5018515866,99991231,20210930,3,20210930
5028517305,99991231,20200731,3,20190422
5028521584,99991231,20201231,3,20201231
5038516202,99991231,20200731,3,20190630
5068150900,99991231,20191231,3,20191231
5068512132,99991231,20210331,3,20210331
5068518330,99991231,20220613,3,20220613
5138519259,99991231,20201115,3,20201115
6038511244,99991231,20200731,3,20181231
6038512336,99991231,20200708,3,20200610
6068194718,99991231,20210615,3,20210615
6068516345,99991231,20201231,3,20201231
6068522492,99991231,20200708,3,20200630
6068524210,99991231,20220630,3,20220630
6068536808,99991231,20200731,3,20191231
6088523861,99991231,20200731,3,20181231
6098508373,99991231,20211231,3,20211231
6098528928,99991231,20200731,3,20190930
6108183447,99991231,20211231,3,20211231
6108535429,99991231,20200731,3,20191231
6158507118,99991231,20210426,3,20210426
6158512208,99991231,20210630,3,20210630
6158512606,99991231,20200731,3,20190416
6208509516,99991231,20200731,3,20191231
1378188909,99991231,20201231,3,20201231
3058194362,99991231,20201231,3,20201231
3118508253,99991231,20210430,3,20210430
1138624452,99991231,20210430,3,20210430
1208732132,99991231,20220120,3,20220120
1268614829,99991231,20201231,3,20201231
1248670844,99991231,20210610,3,20210610
6158165124,99991231,20201231,3,20201231
2158718364,99991231,20201130,3,20201130
1068660708,99991231,20201231,3,20201231
1378190690,99991231,20200825,3,20200825
6128130591,99991231,20200731,3,20200106
1328179180,99991231,20200731,3,20200205
1048617336,99991231,20220504,3,20220504
1298625932,99991231,20210511,3,20210511
1058721790,99991231,20210630,3,20210630
6158164692,99991231,20200731,3,20200131
1418113071,99991231,20210504,3,20210504
2118538971,99991231,20200731,3,20190502
1048159952,99991231,20220330,3,20220330
2118799292,99991231,20200731,3,20200617
2118623868,99991231,20201231,3,20201231
4128130026,99991231,20201030,3,20201030
1108183608,99991231,20200731,3,20200513
1068521106,99991231,20200731,3,20181031
1348532383,99991231,20200731,3,20181031
2148520956,99991231,20210630,3,20210630
6078527092,99991231,20200731,3,20191010
1388149160,99991231,20211201,3,20211201
6068612730,99991231,20210820,3,20210820
1098608531,99991231,20220506,3,20220506
1058725082,99991231,20220630,3,20220630
2118819354,99991231,20210810,3,20210810
6058195897,99991231,20200831,3,20200831
4168167001,99991231,20201120,3,20201120
2158719548,99991231,20200731,3,20200129
1378500589,99991231,20210331,3,20210331
3178113474,99991231,20201224,3,20201224
3178110647,99991231,20210331,3,20210331
3128603336,99991231,20210629,3,20210629
4188125953,99991231,20200827,3,20200827
4108509277,99991231,20201102,3,20201102
4098517554,99991231,20200731,3,20190630
4108520200,99991231,20200731,3,20190630
4108513029,99991231,20200731,3,20190630
4088521017,99991231,20200731,3,20200630
4088510994,99991231,20201031,3,20201031
4098505927,99991231,20200730,3,20200630
3148502976,99991231,20220421,3,20220421
3148529825,99991231,20211108,3,20211108
6108517469,99991231,20200731,3,20190630
6208501192,99991231,20200731,3,20181231
6208507707,99991231,20200731,3,20191231
6088512670,99991231,20200731,3,20191231
6218510715,99991231,20210908,3,20210908
6218503908,99991231,20210630,3,20210630
6218521094,99991231,20200731,3,20200110
6138505661,99991231,20200731,3,20191231
6098505245,99991231,20210412,3,20210412
6098518527,99991231,20200731,3,20191231
6088501042,99991231,20200731,3,20200406
5068518214,99991231,20200731,3,20200630
5048507948,99991231,20201030,3,20201030
5048511200,99991231,20220630,3,20220630
5108504868,99991231,20200731,3,20191231
5068509826,99991231,20200731,3,20190603
5158504301,99991231,20211025,3,20211025
5138514026,99991231,20200731,3,20200401
5068509715,99991231,20200731,3,20190630
4028510910,99991231,20200730,3,20200630
4168504756,99991231,20200708,3,20200630
4018508352,99991231,20200731,3,20190630
4168504794,99991231,20211221,3,20211221
4168517552,99991231,20200731,3,20200630
4168508126,99991231,20200807,3,20200630
4028521284,99991231,20220411,3,20220411
4018509889,99991231,20200731,3,20191231
4188501416,99991231,20201105,3,20201105
4188501376,99991231,20200807,3,20200630
4178507571,99991231,20200731,3,20190305
4088512707,99991231,20211231,3,20211231
4118507855,99991231,20200731,3,20181231
3018514855,99991231,20210831,3,20210831
3128521676,99991231,20200731,3,20181231
3018527383,99991231,20200827,3,20200715
3088502364,99991231,20200731,3,20200731
3078504113,99991231,20210309,3,20210309
3078501737,99991231,20210309,3,20210309
3078508195,99991231,20200731,3,20200630
3038515146,99991231,20200731,3,20200115
3128505545,99991231,20210302,3,20210302
3038513473,99991231,20200731,3,20190329
3128522525,99991231,20200731,3,20181231
3128507596,99991231,20200930,3,20200930
3128506302,99991231,20200825,3,20200825
3158501188,99991231,20200708,3,20200630
3018526967,99991231,20210917,3,20210917
3058522323,99991231,20200731,3,20181231
3088503761,99991231,20201231,3,20201231
3128527103,99991231,20200731,3,20191231
1368502100,99991231,20201207,3,20201207
3018510198,99991231,20201231,3,20201231
2258502720,99991231,20200827,3,20200731
2248511279,99991231,20200731,3,20190630
2248514164,99991231,20201231,3,20201231
1268533061,99991231,20211031,3,20211031
1238519041,99991231,20211214,3,20211214
1378514730,99991231,20210630,3,20210630
2178504483,99991231,20211020,3,20211020
1348501314,99991231,20201231,3,20201231
1288526794,99991231,20200731,3,20200615
1258521994,99991231,20211130,3,20211130
1248552266,99991231,20200731,3,20200630
1348518440,99991231,20200731,3,20200206
1348530070,99991231,20210601,3,20210601
1348526052,99991231,20200731,3,20191231
1288539095,99991231,20200731,3,20190604
1348520214,99991231,20200731,3,20181231
1358525769,99991231,20210101,3,20210101
1348511132,99991231,20210630,3,20210630
4108522789,99991231,20200807,3,20200715
1378519166,99991231,20211231,3,20211231
1358515204,99991231,20200731,3,20190331
1278513073,99991231,20200731,3,20191231
1348527008,99991231,20201231,3,20201231
1248510887,99991231,20201231,3,20201231
1248518249,99991231,20220131,3,20220131
1368504563,99991231,20200731,3,20190903
6038515750,99991231,20200708,3,20200630
1268523879,99991231,20200731,3,20200630
1348644775,99991231,20200831,3,20200831
2088501482,99991231,20201112,3,20201112
1348501823,99991231,20200731,3,20190630
1208517307,99991231,20200731,3,20191106
2148519653,99991231,20201231,3,20201231
2108515465,99991231,20200930,3,20200930
2198506060,99991231,20200731,3,20200630
1308536349,99991231,20200731,3,20191231
2208501750,99991231,20210331,3,20210331
2118514737,99991231,20200731,3,20181231
2018511543,99991231,20201230,3,20201230
1018515439,99991231,20200731,3,20190901
2118543789,99991231,20200731,3,20191231
1048511709,99991231,20200731,3,20200601
6218513916,99991231,20201231,3,20201231
6218511790,99991231,20220223,3,20220223
6178512470,99991231,20200731,3,20191231
6158506797,99991231,20200731,3,20200630
6218508714,99991231,20210630,3,20210630
6068512316,99991231,20201102,3,20201102
6228501446,99991231,20200701,3,20200701
6068511199,99991231,20200731,3,20191226
6058529115,99991231,20200708,3,20200630
5018510556,99991231,20210630,3,20210630
6168507386,99991231,20200731,3,20191231
6168501344,99991231,20200731,3,20181231
6168511686,99991231,20200731,3,20191202
5048512188,99991231,20220128,3,20220128
5028525125,99991231,20211231,3,20211231
5038510135,99991231,20201130,3,20201130
5048526775,99991231,20201231,3,20201231
5038510775,99991231,20211001,3,20211001
5148514354,99991231,20211231,3,20211231
1228516639,99991231,20210128,3,20210128
1218515336,99991231,20200731,3,20200731
1218527550,99991231,20200731,3,20191031
1378511465,99991231,20200731,3,20191101
1218508591,99991231,20200731,3,20190220
1318519251,99991231,20220331,3,20220331
1268616360,99991231,20200923,3,20200923
1348652047,99991231,20210331,3,20210331
3128603734,99991231,20220103,3,20220103
1198194460,99991231,20220630,3,20220630
1348652197,99991231,20210331,3,20210331
4178135180,99991231,20210630,3,20210630
1198612459,99991231,20200731,3,20181231
2148835294,99991231,20201228,3,20201228
1298628128,99991231,20200731,3,20200327
1268617205,99991231,20210831,3,20210831
2118821471,99991231,20201221,3,20201221
1428117406,99991231,20211213,3,20211213
5048169970,99991231,20210121,3,20210121
4118122921,99991231,20210630,3,20210630
1088521136,99991231,20200831,3,20200831
1308639514,99991231,20200930,3,20200930
2208775936,99991231,20210621,3,20210621
1018644343,99991231,20210915,3,20210915
6168169555,99991231,20201229,3,20201229
2148836560,99991231,20210930,3,20210930
1218194731,99991231,20220110,3,20220110
5158136218,99991231,20211231,3,20211231
6218524131,99991231,20200731,3,20200416
6038514367,99991231,20210531,3,20210531
5068166469,99991231,20200731,3,20200630
4098605939,99991231,20210630,3,20210630
2108161995,99991231,20220331,3,20220331
3018600983,99991231,20200731,3,20200410
1348653901,99991231,20200731,3,20190911
1238616639,99991231,20200731,3,20191021
1348654195,99991231,20210630,3,20210630
1248676362,99991231,20220228,3,20220228
6178175889,99991231,20200731,3,20200402
6178175889,20200410,20200409,3,20200402
1278617362,99991231,20200731,3,20200630
1418114629,99991231,20210428,3,20210428
1428119025,99991231,20211104,3,20211104
3058196977,99991231,20220630,3,20220630
3128605921,99991231,20201231,3,20201231
1068660498,99991231,20220111,3,20220111
1138525129,99991231,20200731,3,20200206
1198501159,99991231,20210928,3,20210928
1228524949,99991231,20201202,3,20201202
1248554624,99991231,20211208,3,20211208
1248555720,99991231,20211231,3,20211231
1248557219,99991231,20200731,3,20200206
1268535787,99991231,20211031,3,20211031
1278538958,99991231,20200731,3,20200731
1288516791,99991231,20210601,3,20210601
1318527372,99991231,20200731,3,20190930
1348534038,99991231,20210315,3,20210315
1428105007,99991231,20200804,3,20200804
2018514031,99991231,20200731,3,20190630
2068521672,99991231,20220630,3,20220630
2118541627,99991231,20200731,3,20200102
2148511928,99991231,20220630,3,20220630
2148528526,99991231,20210831,3,20210831
2178510535,99991231,20200731,3,20191231
3028505607,99991231,20200731,3,20200430
3038506574,99991231,20200731,3,20181231
3038518162,99991231,20200731,3,20191231
3048506688,99991231,20200731,3,20190920
3128537902,99991231,20210630,3,20210630
3128538406,99991231,20211231,3,20211231
3138504059,99991231,20210430,3,20210430
3148192602,99991231,20201109,3,20201109
3148532499,99991231,20200731,3,20181231
4108616590,99991231,20211231,3,20211231
4128126347,99991231,20210707,3,20210707
5058516265,99991231,20211231,3,20211231
5108505606,99991231,20200731,3,20200630
5138523205,99991231,20200731,3,20200731
5148162372,99991231,20200921,3,20200921
6038516900,99991231,20200731,3,20200228
6038519310,99991231,20210514,3,20210514
6058190984,99991231,20210201,3,20210201
6058531019,99991231,20220408,3,20220408
6068520311,99991231,20200731,3,20190331
6068522662,99991231,20210302,3,20210302
6098526158,99991231,20200731,3,20190820
6138514082,99991231,20200731,3,20191231
6158506142,99991231,20200731,3,20200728
6158509343,99991231,20200731,3,20191231
6158513532,99991231,20220203,3,20220203
6218521376,99991231,20210611,3,20210611
3128606274,99991231,20211012,3,20211012
5058155159,99991231,20211209,3,20211209
5158136601,99991231,20220422,3,20220422
3018172240,99991231,20210325,3,20210325
1408133787,99991231,20200731,3,20200530
4128129965,99991231,20201231,3,20201231
1068160912,99991231,20200925,3,20200925
1068519916,99991231,20200731,3,20190826
1068521969,99991231,20210601,3,20210601
1088172108,99991231,20210715,3,20210715
1248519781,99991231,20210228,3,20210228
2018500070,99991231,20200904,3,20200904
2248509166,99991231,20210930,3,20210930
3148501069,99991231,20200731,3,20200731
1078718520,99991231,20220728,3,20220728
1358601861,99991231,20200915,3,20200915
1168166567,99991231,20200731,3,20190501
1098617286,99991231,20210809,3,20210809
1318613332,99991231,20211231,3,20211231
1258180184,99991231,20200804,3,20200804
1248677755,99991231,20211217,3,20211217
1248677755,20210524,20200930,3,20200930
5138152420,99991231,20200731,3,20200114
6128510462,99991231,20210228,3,20210228
3178112854,99991231,20210224,3,20210224
1018646448,99991231,20211231,3,20211231
2218132942,99991231,20200731,3,20191210
3148605155,99991231,20220117,3,20220117
5038184513,99991231,20200731,3,20190930
5068167401,99991231,20200831,3,20200831
6098186653,99991231,20200731,3,20200630
6098186653,20200415,20200408,3,20200401
1058689226,99991231,20210909,3,20210909
1328123819,99991231,20200731,3,20200331
2118826501,99991231,20210831,3,20210831
1208739659,99991231,20201231,3,20201231
5028600233,99991231,20220207,3,20220207
5058155498,99991231,20210205,3,20210205
6088175925,20220118,20211231,3,20211231
1298195447,99991231,20201130,3,20201130
1218528995,99991231,20200731,3,20190328
1268526459,99991231,20201231,3,20201231
1318530936,99991231,20220731,3,20220731
1418111995,99991231,20200731,3,20191231
2038500076,99991231,20200731,3,20200331
2208526580,99991231,20200731,3,20191231
3058527478,99991231,20220331,3,20220331
3058528614,99991231,20200731,3,20191115
6108522263,99991231,20200731,3,20200601
6108522263,20200607,20200605,3,20200601
6178521678,99991231,20200731,3,20190410
1388152705,99991231,20220228,3,20220228
1248678910,99991231,20200731,3,20190515
3148536461,99991231,20200731,3,20190826
4118157395,99991231,20211008,3,20211008
3028505500,99991231,20200731,3,20181231
1298633067,99991231,20220630,3,20220630
1268620898,99991231,20200731,3,20200331
1268620898,20200129,20200122,3,20191231
2178128662,99991231,20210531,3,20210531
2258120069,99991231,20200731,3,20200630
2268139881,99991231,20211209,3,20211209
2648145935,99991231,20210331,3,20210331
1378195040,99991231,20200807,3,20200714
1248679850,99991231,20211231,3,20211231
5038184809,99991231,20220415,3,20220415
6068616959,99991231,20200831,3,20200831
3128607900,99991231,20201231,3,20201231
1208740888,99991231,20200731,3,20190523
1058732389,99991231,20200630,3,20200630
1348657149,99991231,20210201,3,20210201
3148606571,99991231,20210927,3,20210927
5108122683,99991231,20210210,3,20210210
6068617297,99991231,20210521,3,20210521
2018611555,99991231,20200731,3,20190502
1388156263,99991231,20210113,3,20210113
1278617760,99991231,20200830,3,20200830
6068520228,99991231,20220325,3,20220325
2118829041,99991231,20210831,3,20210831
6038517011,99991231,20210226,3,20210226
4098527412,99991231,20201207,3,20201207
4028519532,99991231,20200731,3,20190923
2268140170,99991231,20201231,3,20201231
6028149701,99991231,20210326,3,20210326
3178114298,99991231,20200731,3,20200626
6218180488,99991231,20220425,3,20220425
1208742722,99991231,20201202,3,20201202
2158728746,99991231,20220316,3,20220316
1108186997,99991231,20210503,3,20210503
1088188987,99991231,20200831,3,20200831
2258120318,99991231,20220531,3,20220531
1408504640,99991231,20200731,3,20191219
3178114570,99991231,20211231,3,20211231
3128609738,99991231,20200630,3,20200630
3018166791,99991231,20201231,3,20201231
5138154239,99991231,20200731,3,20191209
6158172270,99991231,20220510,3,20220510
4108628591,99991231,20210208,3,20210208
1288638958,99991231,20201201,3,20201201
2158730295,99991231,20200831,3,20200831
3128610287,99991231,20201124,3,20201124
6178179380,99991231,20210331,3,20210331
2118536522,99991231,20200731,3,20200630
2208527731,99991231,20210820,3,20210820
1068666890,99991231,20220621,3,20220621
6158171984,99991231,20200731,3,20200810
5058157064,99991231,20220331,3,20220331
4118159694,99991231,20210630,3,20210630
2118833074,99991231,20201202,3,20201202
1348659808,99991231,20211231,3,20211231
4098610510,99991231,20200731,3,20200430
1238619295,99991231,20200731,3,20200115
5158137594,99991231,20201231,3,20201231
6218181565,99991231,20220629,3,20220629
1148524837,99991231,20200731,3,20190331
1328523215,99991231,20200731,3,20190213
2248143962,99991231,20220331,3,20220331
3148529387,99991231,20200611,3,20200611
5038521928,99991231,20200611,3,20200611
5068521664,99991231,20200611,3,20200611
5108506814,99991231,20200731,3,20200116
6208513932,99991231,20200731,3,20190807
1148676273,99991231,20201001,3,20201001
6028150187,99991231,20210412,3,20210412
6218181978,99991231,20200731,3,20191231
1388155565,99991231,20211109,3,20211109
5028602191,99991231,20220314,3,20220314
5148169749,99991231,20200608,3,20200525
1278608499,99991231,20220731,3,20220731
1068667701,99991231,20201208,3,20201208
1358605310,99991231,20200731,3,20191219
3018604301,99991231,20220302,3,20220302
3178115389,99991231,20211231,3,20211231
5048183841,99991231,20200731,3,20200731
1138633344,99991231,20200731,3,20191122
1298639076,99991231,20201201,3,20201201
3148609582,99991231,20200826,3,20200731
6108199973,99991231,20220322,3,20220322
1198622321,99991231,20210331,3,20210331
1298639057,99991231,20200731,3,20191231
1248685575,99991231,20200930,3,20200930
1248685411,99991231,20210930,3,20210930
3128611777,99991231,20200731,3,20200221
1288518843,99991231,20200826,3,20200731
5038186850,99991231,20211123,3,20211123
6218182128,99991231,20210305,3,20210305
6078192163,99991231,20200731,3,20190731
2068637905,99991231,20210827,3,20210827
2068637905,20210801,20210726,3,20210726
1208746937,99991231,20211116,3,20211116
6108600252,99991231,20210531,3,20210531
4108629440,99991231,20220630,3,20220630
3058190916,99991231,20211231,3,20211231
1258530187,99991231,20200731,3,20190926
1408510837,99991231,20220408,3,20220408
6168521980,99991231,20210426,3,20210426
6108523622,99991231,20220331,3,20220331
4028520266,99991231,20211019,3,20211019
6028515330,99991231,20200930,3,20200930
1348540447,99991231,20210630,3,20210630
4108634259,99991231,20201030,3,20201030
1148677419,99991231,20201231,3,20201231
1138634474,99991231,20211215,3,20211215
2048617859,99991231,20200731,3,20200630
1308647673,99991231,20210501,3,20210501
6088179668,99991231,20200730,3,20200630
6098191006,99991231,20200731,3,20200430
4118160468,99991231,20210930,3,20210930
1288643922,99991231,20220630,3,20220630
2208791315,99991231,20200731,3,20200630
6068620337,99991231,20200731,3,20191231
1238539071,99991231,20210106,3,20210106
1248687025,99991231,20210527,3,20210527
1328186944,99991231,20220721,3,20220721
1198624047,99991231,20210802,3,20210802
1138638510,99991231,20211215,3,20211215
2248520929,99991231,20220615,3,20220615
2038154399,99991231,20210604,3,20210604
1228608382,99991231,20210531,3,20210531
1238620211,99991231,20210630,3,20210630
5048185271,99991231,20220630,3,20220630
5068169923,99991231,20200731,3,20190625
6038173636,99991231,20200731,3,20200331
1348662394,99991231,20200731,3,20190829
3128612984,99991231,20201221,3,20201221
6078603419,99991231,20220629,3,20220629
6078603419,20210720,20210712,3,20210712
6098191423,99991231,20200731,3,20191231
4098611902,99991231,20220630,3,20220630
2118838138,99991231,20211130,3,20211130
1258185665,99991231,20200930,3,20200930
1348544351,99991231,20200731,3,20190331
2148853050,99991231,20200821,3,20200813
2068639747,99991231,20211111,3,20211111
1208749633,99991231,20220430,3,20220430
1138635769,99991231,20200731,3,20200114
3148612340,99991231,20210611,3,20210611
3118133040,99991231,20200731,3,20200615
6068621302,99991231,20210105,3,20210105
1018527779,99991231,20200608,3,20200218
2108163896,99991231,20200921,3,20200921
3148612054,99991231,20210726,3,20210726
6068621388,99991231,20211231,3,20211231
6088180127,99991231,20200930,3,20200930
6038516841,99991231,20211231,3,20211231
6178182094,99991231,20201130,3,20201130
3088509090,99991231,20200731,3,20200110
4108532730,99991231,20200731,3,20200131
5048529578,99991231,20200717,3,20200717
6168522693,99991231,20200731,3,20191201
5068170658,99991231,20210101,3,20210101
6108531272,99991231,20201231,3,20201231
4168170923,99991231,20200826,3,20200819
3128614584,99991231,20200731,3,20200630
3148519458,99991231,20200731,3,20190531
2148855441,99991231,20200731,3,20200107
1318620212,99991231,20200731,3,20191231
6168175983,99991231,20200731,3,20191231
6168176075,99991231,20201007,3,20201007
3108510120,99991231,20200903,3,20200903
2068642000,99991231,20210217,3,20210217
1198627520,99991231,20201113,3,20201113
6058199200,99991231,20220331,3,20220331
1208527014,99991231,20200904,3,20200904
5038188765,99991231,20220629,3,20220629
4028186367,99991231,20210831,3,20210831
1258526776,99991231,20200804,3,20200804
6068522115,99991231,20200708,3,20200630
3128540727,99991231,20200731,3,20181231
1078734063,99991231,20210430,3,20210430
1058743213,99991231,20200731,3,20200131
1018654439,99991231,20200929,3,20200929
3128540479,99991231,20210630,3,20210630
1298539351,99991231,20210630,3,20210630
6098514894,99991231,20211130,3,20211130
3138503477,99991231,20200731,3,20190218
4088186007,99991231,20200731,3,20191112
4088524431,99991231,20200731,3,20191231
1378529553,99991231,20200922,3,20200922
1198526602,99991231,20200731,3,20190426
2128190254,99991231,20220218,3,20220218
1058743566,99991231,20200928,3,20200928
1058743891,99991231,20200831,3,20200831
6038509151,99991231,20210930,3,20210930
1138638766,99991231,20200731,3,20200131
2068642714,99991231,20200731,3,20191218
1058744172,99991231,20220531,3,20220531
1298645772,99991231,20210915,3,20210915
1258188376,99991231,20200731,3,20190930
3018607079,99991231,20210903,3,20210903
6158176655,99991231,20200731,3,20200225
6208136373,99991231,20201231,3,20201231
1328189956,99991231,20201031,3,20201031
3038520182,99991231,20200731,3,20190926
1268515587,99991231,20200731,3,20200423
1318621472,99991231,20200731,3,20190601
3148615084,99991231,20200731,3,20200406
6128134883,99991231,20200928,3,20200928
1288649299,99991231,20200731,3,20200120
2118844402,99991231,20220413,3,20220413
3148534556,99991231,20211231,3,20211231
1058745263,99991231,20210131,3,20210131
2068643843,99991231,20211022,3,20211022
5118118294,99991231,20220311,3,20220311
4048131835,99991231,20200731,3,20200630
3148522123,99991231,20200731,3,20200107
1228540328,99991231,20200731,3,20200107
2208528308,99991231,20200731,3,20191122
3058604564,99991231,20200914,3,20200914
2218514281,99991231,20210430,3,20210430
1258525442,99991231,20220429,3,20220429
1208755585,99991231,20210930,3,20210930
1238622655,99991231,20220602,3,20220602
5148173073,99991231,20220630,3,20220630
6068623519,99991231,20200731,3,20190731
1328190716,99991231,20200807,3,20200731
1288650777,99991231,20200731,3,20191105
1108520111,99991231,20200731,3,20200630
1058745905,99991231,20201231,3,20201231
2148861429,99991231,20210927,3,20210927
6108528684,99991231,20200731,3,20181231
6108536466,99991231,20200731,3,20181231
1058405917,99991231,20201223,3,20201223
1308652574,99991231,20200731,3,20191122
1308652588,99991231,20200731,3,20200515
1238622859,99991231,20220331,3,20220331
3148536568,99991231,20201231,3,20201231
1298648221,99991231,20220502,3,20220502
1408145662,99991231,20210412,3,20210412
3148616399,99991231,20220331,3,20220331
3178507010,99991231,20210215,3,20210215
1238538164,99991231,20210121,3,20210121
1148682116,99991231,20211210,3,20211210
3058605772,99991231,20211117,3,20211117
5058160986,99991231,20200731,3,20191129
6218183879,99991231,20220630,3,20220630
1378603792,99991231,20210611,3,20210611
5048190167,99991231,20201231,3,20201231
4118164009,99991231,20210430,3,20210430
1098624278,99991231,20211231,3,20211231
1268634413,99991231,20210423,3,20210423
1408145944,99991231,20201209,3,20201209
1408145906,99991231,20220531,3,20220531
5078109684,99991231,20220128,3,20220128
6028154349,99991231,20210731,3,20210731
1318622883,99991231,20220613,3,20220613
3178120126,99991231,20200731,3,20200731
3118135446,99991231,20210419,3,20210419
4108641629,99991231,20200731,3,20191001
3178504560,99991231,20201231,3,20201231
6068624750,99991231,20200731,3,20200731
4168173366,99991231,20211130,3,20211130
4028180397,99991231,20200921,3,20200921
2068645782,99991231,20200731,3,20200203
6088182921,99991231,20200831,3,20200831
6088183099,99991231,20201231,3,20201231
1098529219,99991231,20210317,3,20210317
2208803822,99991231,20201229,3,20201229
2048622916,99991231,20200731,3,20200229
2228125707,99991231,20210621,3,20210621
2258121433,99991231,20220111,3,20220111
3128618654,99991231,20211231,3,20211231
3128619352,99991231,20201231,3,20201231
4038159878,99991231,20200731,3,20200710
1198632718,99991231,20201229,3,20201229
4188133297,99991231,20200731,3,20191231
1288652891,99991231,20210416,3,20210416
1218527977,99991231,20200731,3,20191231
5148521044,99991231,20201231,3,20201231
1228612493,99991231,20201231,3,20201231
1348670536,99991231,20201030,3,20201030
1308654188,99991231,20200731,3,20200420
1268634621,99991231,20210202,3,20210202
1248703793,99991231,20211117,3,20211117
1108189960,99991231,20200731,3,20200630
5148172341,99991231,20210901,3,20210901
1298644884,99991231,20220427,3,20220427
1068674274,99991231,20220408,3,20220408
1198633755,99991231,20210131,3,20210131
1308654344,99991231,20200731,3,20200422
2258504238,99991231,20200731,3,20191231
3078511405,99991231,20200731,3,20190228
1228544834,99991231,20200630,3,20200630
2118849969,99991231,20210207,3,20210207
5038191334,99991231,20220430,3,20220430
5118118635,99991231,20220423,3,20220423
2098151861,99991231,20211207,3,20211207
1348671267,99991231,20210630,3,20210630
4088187971,99991231,20200811,3,20200811
4098616775,99991231,20220102,3,20220102
4038160230,99991231,20200731,3,20191231
1288653454,99991231,20200731,3,20191231
5108125244,99991231,20200731,3,20200605
5078109869,99991231,20220506,3,20220506
5078109869,20220503,20220427,3,20220427
5068173112,99991231,20200731,3,20190918
1198634564,99991231,20211130,3,20211130
3028122118,99991231,20200731,3,20200422
2158746496,99991231,20200731,3,20191231
4038160453,99991231,20211129,3,20211129
1418121800,99991231,20210430,3,20210430
1198635904,99991231,20200731,3,20190507
1228613435,99991231,20200731,3,20200429
4108643874,99991231,20200731,3,20200611
1258536084,99991231,20220630,3,20220630
1138643745,99991231,20210319,3,20210319
1208761049,99991231,20210930,3,20210930
2148868174,99991231,20201102,3,20201102
1358613085,99991231,20200731,3,20200713
4038160792,99991231,20200731,3,20191129
1178511990,99991231,20211227,3,20211227
2158747286,99991231,20200731,3,20191231
1318624765,99991231,20211130,3,20211130
1318625110,99991231,20210714,3,20210714
1058523251,99991231,20200731,3,20191230
2118545981,99991231,20211231,3,20211231
3148524607,99991231,20200731,3,20181231
5068520554,99991231,20200731,3,20190429
1288636284,99991231,20200730,3,20200630
5028522356,99991231,20201102,3,20201102
5028528404,99991231,20200930,3,20200930
1148527891,99991231,20210914,3,20210914
2068619886,99991231,20200731,3,20191231
1218196739,99991231,20200731,3,20191231
6178177951,99991231,20210909,3,20210909
1358607375,99991231,20211101,3,20211101
5038521025,99991231,20201231,3,20201231
6068529345,99991231,20220208,3,20220208
3128537125,99991231,20200731,3,20190630
1198526276,99991231,20220630,3,20220630
2118853105,99991231,20200831,3,20200831
2048624438,99991231,20211231,3,20211231
5118118784,99991231,20220707,3,20220707
4108644325,99991231,20201231,3,20201231
1318541715,99991231,20200731,3,20190313
1318625065,99991231,20220430,3,20220430
3018609664,99991231,20220104,3,20220104
1048632297,99991231,20201203,3,20201203
1388164026,99991231,20200731,3,20200430
3148619926,99991231,20201031,3,20201031
5058162418,99991231,20200805,3,20200805
6088184424,99991231,20210228,3,20210228
1288655582,99991231,20200731,3,20191101
1138514879,99991231,20200731,3,20191231
5148173506,99991231,20200930,3,20200930
1198625463,99991231,20220725,3,20220725
1248555375,99991231,20200731,3,20190424
1248555375,20190425,20190425,3,20190424
1258535498,99991231,20200731,3,20200430
1208527824,99991231,20200731,3,20190331
1228527965,99991231,20220701,3,20220701
1298401824,99991231,20210412,3,20210412
1308552602,99991231,20220718,3,20220718
2148537646,99991231,20200731,3,20190818
2068528957,99991231,20200731,3,20200321
5048532826,99991231,20200930,3,20200930
3128543160,99991231,20200731,3,20190613
2118853314,99991231,20211126,3,20211126
1208762989,99991231,20211231,3,20211231
1318625181,99991231,20211031,3,20211031
1308656279,99991231,20210331,3,20210331
1308656401,99991231,20201105,3,20201105
1418122191,99991231,20210930,3,20210930
1218606886,99991231,20200731,3,20191106
1198401152,99991231,20210930,3,20210930
1348673038,99991231,20200731,3,20200331
1348673042,99991231,20211018,3,20211018
5048190677,99991231,20201231,3,20201231
6068627136,99991231,20200731,3,20200331
1068676457,99991231,20200731,3,20190910
2208811297,99991231,20210104,3,20210104
5138161986,99991231,20220630,3,20220630
6138159136,99991231,20200731,3,20200429
1288656771,99991231,20210630,3,20210630
